sex,age_cat,race,two_year_recid,score
1,1,1,1,0.5614038907042801
1,2,0,0,0.5614034078221306
1,1,0,0,0.561403383168281
1,0,0,0,0.5614033681673145
1,2,1,0,0.5614033142644643
1,1,1,1,0.5614032919203624
1,2,1,0,0.5614032516390569
1,1,1,1,0.5614028036021259
0,2,1,0,0.5614025896288348
1,2,1,0,0.5614024662877503
1,2,1,0,0.5614017041939339
1,2,0,1,0.5614011781320988
1,2,1,1,0.5606724867337994
1,0,1,1,0.5592115484074784
1,2,1,1,0.5592081686113591
1,2,1,0,0.5577497884640799
1,2,1,1,0.5577491308743092
0,2,1,1,0.5577485925527356
1,0,0,0,0.5577478595356501
1,0,1,1,0.5577475107008815
1,2,1,0,0.5562885338114805
1,2,1,1,0.5562872408445209
1,2,1,0,0.556287204392421
1,2,1,0,0.5562871217373755
1,2,0,1,0.5562863255361272
1,2,1,0,0.5562862378604594
1,2,1,1,0.55628619934575
0,0,1,0,0.5562861569711685
1,2,1,1,0.55628484835395
1,1,1,1,0.5548274044793244
0,2,0,1,0.554825930096238
0,2,1,0,0.5548251824028985
1,2,0,1,0.5548251587215611
1,2,0,1,0.5548250619630395
1,0,1,0,0.5548249732669054
1,2,0,0,0.5548249694917938
0,1,0,1,0.5548246281874349
1,2,1,1,0.554824581581202
1,2,0,0,0.5548245257326602
1,2,1,0,0.5548243572424018
1,2,1,0,0.5548243254980816
1,2,1,0,0.5548229799183889
1,1,0,1,0.554822787530892
1,0,1,1,0.5540947245611156
1,0,1,0,0.5540940504232722
1,0,1,1,0.5526332288699146
1,0,1,1,0.5511709337715585
1,2,1,1,0.5511703983874258
1,0,1,0,0.5511696859222803
0,2,1,1,0.5511694981279388
0,2,1,1,0.549708331016635
1,2,1,1,0.5497082041243373
0,2,1,0,0.5497077314953919
1,1,0,1,0.5497076205003215
1,2,1,1,0.5497075061759155
1,2,1,0,0.5497073513970903
1,2,1,0,0.5497073281414011
1,2,1,0,0.5497072958378107
1,2,1,1,0.5497072953227764
1,2,1,0,0.549707055449554
1,2,0,0,0.5482473734740039
0,2,1,1,0.5482466840513839
1,2,0,1,0.54824631279772
1,1,1,0,0.5482462257219302
0,2,1,1,0.5482455648946583
1,2,0,1,0.5482448285994259
1,2,1,0,0.5482445195698515
1,0,1,0,0.5482442526647582
0,2,1,1,0.5482442475201954
1,2,0,1,0.5482436665061997
1,0,1,1,0.5482436594749582
1,2,1,1,0.5475144120999118
1,2,1,0,0.5475141052579252
1,1,1,1,0.5467855438537409
1,1,1,1,0.5467855027571517
0,1,1,1,0.5467853899595879
0,2,1,0,0.5467852459573469
1,1,1,0,0.5467852124673496
1,1,1,1,0.546785040535648
1,1,1,0,0.5467849487493663
0,2,1,0,0.5467848802757643
1,1,1,0,0.5467848687460454
0,1,1,0,0.5467848013815433
1,1,1,0,0.546784796666319
1,2,1,0,0.5467847649104409
1,1,0,0,0.5467847370530834
1,1,1,1,0.5467845941663301
1,1,1,0,0.5467844673451883
0,1,0,0,0.5467844307280509
1,1,1,1,0.5467844175784998
0,1,1,0,0.5467843342748668
0,1,1,1,0.5467842248872067
1,1,1,1,0.5467841375763259
0,1,1,0,0.5467841347141491
1,1,1,1,0.5467840191849649
1,2,1,0,0.5467840023010349
1,1,1,1,0.5467839158718393
1,1,0,1,0.5467839049060503
1,1,0,0,0.5467839035492287
1,1,0,1,0.5467837550708616
1,1,0,0,0.5467837289216991
1,1,1,0,0.5467837086484026
1,2,1,0,0.5467836863356731
1,1,1,0,0.5467835515770441
1,1,1,1,0.5467835326073702
0,1,1,1,0.5467835162474644
1,1,0,1,0.5467835066827796
1,1,1,0,0.5467834837098964
1,2,1,1,0.5467833965220877
1,1,1,0,0.5467833581417312
0,1,1,1,0.5467833240227041
0,1,0,0,0.5467832720468355
1,1,1,1,0.546783183298034
1,1,0,1,0.5467831770202138
1,1,1,0,0.5467831340765675
1,1,1,0,0.5467831273120279
0,1,0,0,0.546783096193701
1,2,1,0,0.5467830593950405
1,2,0,0,0.5467829493261649
1,1,1,0,0.546782893580259
1,1,1,0,0.5467828530814536
1,1,0,0,0.5467828280731069
1,1,1,1,0.5467828135126244
0,2,1,1,0.5467826056014818
1,1,1,0,0.5467825676024975
1,1,1,0,0.5467823578694367
1,2,1,0,0.5467823283642615
1,1,1,1,0.5467822512082111
1,1,1,0,0.546782186127803
0,1,1,0,0.546781982306143
1,1,1,1,0.5467819162766858
1,1,1,0,0.5467815462560832
1,0,1,1,0.5460532383875394
1,2,1,1,0.5460528286870919
1,2,1,1,0.5445925708441258
1,2,0,0,0.5445913728838383
1,2,1,0,0.5445901752651627
1,2,1,1,0.5431310665046587
1,2,0,1,0.5431295122598827
1,0,0,1,0.5431288950665712
1,2,0,1,0.5431282668023257
0,2,1,1,0.5416676278313509
1,2,1,1,0.5416668016623305
1,2,1,1,0.5416667381962466
1,2,1,0,0.5416665635506197
1,1,1,1,0.5416665570280479
1,2,1,0,0.5416661847212728
1,2,0,1,0.5416659232211024
1,1,1,1,0.5416658236475671
1,2,1,0,0.5416657380034705
1,2,1,1,0.541665698094944
0,2,1,1,0.541665655060214
0,2,0,0,0.5416655928400224
1,2,0,1,0.541664388686815
1,2,1,1,0.5409354042094824
1,0,1,1,0.5409349149084888
1,1,0,1,0.5402073726931109
1,1,1,1,0.5402066689503141
1,2,1,0,0.5402060554542727
1,1,0,1,0.5402057676691306
1,1,1,1,0.5402056835848429
1,1,0,0,0.540205631115943
1,2,0,1,0.5402055904422028
1,1,1,0,0.5402055361366819
1,2,1,0,0.5402055106619502
1,1,0,0,0.5402053562666639
1,1,1,1,0.5402053135772961
1,1,1,1,0.5402050514909261
1,2,0,1,0.5402047623063221
1,2,1,1,0.5402047576141709
1,2,1,1,0.5402047217105764
1,1,1,1,0.540204690740079
1,2,1,0,0.5402046331435446
1,1,1,0,0.5402046179245884
1,1,1,0,0.5402046146895284
1,2,1,0,0.5402045910947627
1,1,1,0,0.540204568494596
1,1,1,1,0.5402045268027842
1,1,1,0,0.5402044426224726
1,2,1,1,0.5402044250429783
1,1,1,1,0.540204338417473
1,1,1,1,0.5402040783392197
1,1,1,0,0.540203989967238
1,1,1,0,0.5402039881619555
1,1,1,0,0.540203897250642
0,1,1,1,0.540203854942144
1,1,1,1,0.5402037874090662
1,2,1,0,0.5402036896798494
1,2,1,1,0.5402035138537297
1,2,1,1,0.5402035024978638
1,1,1,1,0.5402034215477589
0,1,1,0,0.5402033885246422
1,1,0,0,0.5402032769826481
1,1,0,0,0.5402031244144141
1,2,1,1,0.5402031192399803
1,1,1,0,0.5402030787906301
0,2,0,0,0.540202786959652
1,2,1,0,0.5402024285349981
1,2,1,1,0.5402017800806432
1,2,1,0,0.5380130352094579
1,2,1,1,0.538011973138126
0,0,1,1,0.5380109500117637
1,2,1,1,0.5365513839659058
1,2,1,1,0.536550336394798
1,2,1,1,0.5365497656847344
1,2,1,1,0.5365497528100323
1,2,1,1,0.5365481352023473
1,2,1,1,0.5350889618409217
1,2,1,0,0.5350885334010358
1,2,0,0,0.5350880490927847
1,2,1,0,0.5350873390274773
0,2,0,0,0.5350872002056192
1,2,1,1,0.535087153221341
1,2,1,1,0.5350870427717398
1,2,1,1,0.5350864220164622
1,2,0,0,0.5350853388697302
0,1,1,0,0.5336275596277088
1,1,1,1,0.533627354257133
1,2,0,0,0.5336271343649288
1,1,1,1,0.5336270536259614
1,1,0,1,0.5336267748154331
1,1,1,0,0.5336267461486531
1,2,0,1,0.5336266478229361
1,1,0,0,0.533626611681848
1,1,1,1,0.5336263097317778
1,1,1,1,0.5336260862662897
1,2,0,1,0.5336260685178343
1,2,1,1,0.5336259713247826
1,1,0,1,0.5336258215194676
1,2,1,0,0.5336257567846159
1,1,1,0,0.5336256099305081
1,2,1,0,0.5336255713917782
1,1,1,1,0.5336254985246293
0,2,1,1,0.5336253610782522
1,2,0,0,0.5336252225693682
1,0,1,0,0.5336251736040353
1,2,1,0,0.5336250983494566
0,1,1,0,0.5336248610267431
1,1,0,0,0.5336247560434154
1,1,0,0,0.5336241777537907
1,1,0,0,0.5336241579777095
1,2,1,1,0.5336240817419237
1,1,1,1,0.5336239767295867
1,1,1,1,0.5336237440265337
1,1,1,0,0.5336236529809406
1,2,1,0,0.5328960328126121
1,0,1,0,0.5299725039632359
1,2,0,1,0.5299717282765778
1,2,1,0,0.5299701575447862
1,2,1,1,0.5299691986586292
1,0,1,1,0.5285112252516734
1,2,1,0,0.5285098511874738
1,2,1,1,0.5285097508540318
1,2,0,1,0.5285087106734502
0,2,1,1,0.528508452785167
1,2,1,0,0.5285084350921027
1,2,1,1,0.5285081990385678
0,1,0,0,0.5285075699569833
1,0,1,1,0.5285074557335038
1,2,1,1,0.5285074440705246
1,1,1,0,0.527049300307235
1,2,1,1,0.527048708663192
1,1,1,1,0.527048496546635
1,2,1,1,0.5270476055218344
1,2,1,1,0.5270475993042589
1,1,0,1,0.5270471647933305
0,1,1,1,0.5270470127927955
1,2,1,0,0.5270469371610192
1,1,1,1,0.5270466286074184
1,1,1,1,0.527046562340282
0,2,1,1,0.5270464353656266
1,2,1,1,0.5270464250864615
1,1,1,1,0.527046349567877
1,0,0,1,0.5270460834932815
1,1,1,1,0.5270456544981419
1,2,0,0,0.5248539877139581
1,2,1,1,0.5248538518857406
1,0,1,0,0.5233931977235646
1,2,0,1,0.5233928340551443
1,0,1,1,0.5233916780644774
1,2,1,1,0.5219315677683188
1,2,1,1,0.5219303538823451
1,0,1,1,0.5219302669239005
1,2,1,1,0.5219291890051891
1,2,1,1,0.5219286780896093
1,2,1,1,0.5219283115338553
1,2,1,0,0.5219277109105697
1,2,0,1,0.5204695898451216
1,1,1,0,0.5204692611166476
1,2,1,1,0.5204689956320325
1,2,0,1,0.5204689875017492
0,2,0,0,0.5204689665572145
1,2,1,1,0.5204683845765948
0,2,1,1,0.5204676240755653
1,2,1,1,0.5204673779710778
1,0,0,0,0.5204672948356145
1,2,1,0,0.5204672883204279
1,1,1,1,0.5204667085652707
1,1,0,0,0.5204666632005625
1,0,1,0,0.5204664179127123
1,2,1,1,0.5204663516229923
1,1,1,0,0.5190087665522463
1,1,1,0,0.5190084463708238
0,1,0,0,0.519007838336716
1,2,1,0,0.519007183606707
1,1,1,0,0.5190071090972938
0,2,1,0,0.5190070290815002
1,1,1,0,0.5190070109437998
1,1,0,0,0.5190067924820138
1,1,1,0,0.5190067100190707
0,1,1,0,0.5190065523913128
0,1,0,0,0.5190065142782742
1,1,1,0,0.5190064790959967
1,1,1,1,0.5190064415027975
1,1,1,1,0.5190064001548969
0,1,0,1,0.5190062971386444
0,0,0,1,0.5190062727267661
0,1,1,0,0.5190062098198782
0,1,0,0,0.5190060766499482
0,1,1,1,0.5190060564515006
1,1,0,0,0.5190059497357831
0,1,1,0,0.5190057794788175
0,1,1,0,0.5190057308196813
0,1,1,0,0.5190057284363597
1,2,1,0,0.5190057250721463
1,2,1,0,0.5190057175526983
1,2,0,0,0.5190056796861473
1,1,1,1,0.5190056392786133
0,1,1,1,0.5190055638104467
1,1,1,1,0.5190055510868646
0,1,0,0,0.5190055000323073
0,1,1,0,0.5190054998340562
1,1,1,0,0.519005479767882
1,1,1,0,0.5190054276527789
1,1,1,1,0.5190054181077429
1,1,1,1,0.5190053669418959
1,2,0,1,0.5190052630474976
1,2,1,0,0.5190052543475582
0,2,1,0,0.5190052287612336
0,1,1,0,0.5190052233575577
0,1,1,1,0.5190051909661604
1,1,1,1,0.519005172036939
1,1,1,0,0.5190051604188594
1,1,1,0,0.5190050976014197
1,1,0,0,0.5190049487233486
1,1,0,1,0.5190048907261028
0,1,1,0,0.5190046419746978
0,1,1,0,0.5190046141382773
1,2,1,1,0.5190045554686248
1,1,0,1,0.5190042807551042
1,2,1,0,0.5190041581935112
1,1,1,1,0.5190039525867708
1,2,1,1,0.5168150472189962
1,2,1,1,0.5168146081262421
1,2,0,1,0.5168140151324648
1,2,1,1,0.5168132647503937
1,2,1,1,0.5168124302914447
1,2,1,0,0.515352941530053
1,2,1,1,0.5153512900530243
1,2,0,1,0.5153509887521828
1,2,1,1,0.5153502992612069
1,2,1,1,0.5153492711487573
1,2,1,0,0.5153492691491881
1,2,1,0,0.5138906541137083
0,2,0,0,0.5138899074888822
1,2,1,0,0.5138893769489975
1,2,1,0,0.5138892906287198
1,2,0,1,0.5138891912325051
1,2,1,1,0.5138890892333966
1,1,1,0,0.5138888850455067
1,2,1,1,0.5138888114252295
1,2,1,0,0.5138884852401081
1,1,1,1,0.5138877159028722
0,2,1,0,0.5138861204763074
1,0,1,1,0.5131569913464082
1,0,1,1,0.5124290940782936
1,1,1,0,0.5124290080096083
0,2,1,0,0.5124286117696667
1,1,0,1,0.5124280307638537
1,1,0,0,0.5124278700541697
1,2,1,0,0.5124278346846406
1,1,1,1,0.5124268962375519
1,0,1,0,0.5124267231750533
1,1,0,1,0.5124267161133084
1,1,1,1,0.5124266594385285
0,2,0,0,0.5124265885440192
1,1,1,0,0.5124265022408728
1,2,1,0,0.5124263844186477
1,1,0,0,0.5124263019338772
1,1,1,1,0.5124262300370458
1,1,1,0,0.5124260215594881
0,2,0,1,0.5124250594452948
1,1,1,1,0.5124236584721095
1,2,1,1,0.5102339084076077
1,2,1,0,0.510233515852679
0,2,1,0,0.5102331525889438
1,2,1,0,0.508772359302858
0,2,1,1,0.5087721415573189
1,0,1,1,0.5087711701096722
1,0,1,1,0.5087711517276541
1,2,1,0,0.507312456715508
0,2,1,1,0.5073119023932797
1,2,1,1,0.50731064373021
1,2,1,1,0.5073106385069105
1,2,1,1,0.5073105357145419
1,2,1,1,0.5073098956233402
0,1,0,0,0.5058493747396074
1,2,0,0,0.5058492011003163
0,1,1,1,0.5058491589583098
1,2,1,1,0.5058489948756149
1,1,0,1,0.505848858451662
1,1,1,0,0.505848811346451
1,2,1,1,0.5058485095832133
0,1,0,0,0.5058484118535254
1,1,0,1,0.5058483890909806
0,1,1,1,0.5058483202419952
1,0,1,0,0.5058482684067713
1,2,0,0,0.5058479063192529
0,2,0,1,0.5058477359318402
1,1,0,1,0.5058476434904937
1,2,1,1,0.5058476229562199
1,1,1,0,0.5058476208695517
1,1,1,0,0.5058475447029755
1,2,1,0,0.5058470671732338
1,2,1,1,0.5058468713510548
1,2,1,0,0.5058462740517973
1,2,1,1,0.5036560378641554
1,2,1,0,0.5036555158372074
1,2,0,0,0.5021947034487746
1,2,0,1,0.5021930595244457
1,2,1,1,0.5021924515078116
0,2,1,0,0.5021909940996769
0,2,0,0,0.5007317397580947
1,2,0,1,0.5007317189830491
1,2,0,0,0.5007315508176009
1,2,1,1,0.5007299254341259
0,2,0,1,0.50072960501178
1,1,1,1,0.49927073177594455
1,2,1,0,0.49927049083091335
1,2,0,0,0.4992700171981746
1,1,1,1,0.4992699783042218
0,1,0,1,0.49926990893849854
1,1,0,1,0.4992697185156443
1,1,1,0,0.49926970957193495
1,2,1,1,0.49926969618447986
1,1,1,1,0.4992696697340271
1,1,1,0,0.49926964049707556
1,1,1,0,0.499269610914922
1,1,0,0,0.4992689943535104
1,0,1,1,0.49926895913005664
1,1,1,1,0.499268929897691
1,1,1,0,0.499268449969854
1,2,1,0,0.49926825099654476
1,0,1,1,0.4992682227194103
1,2,1,1,0.4992678220574187
1,1,0,0,0.49926756310987813
1,2,1,1,0.49707724122530034
1,2,1,1,0.49707476958343133
1,0,1,1,0.49634555147478765
1,2,1,1,0.4956144860291048
1,2,1,0,0.49561320561502753
1,1,1,1,0.49415390459055275
0,2,1,1,0.4941521242761621
1,2,1,0,0.4941515154711054
1,1,1,0,0.494151500504239
1,2,1,1,0.4941513450973239
1,2,1,1,0.49415134157249996
1,2,1,1,0.49415128931418284
1,2,1,1,0.49269048583861563
1,2,1,1,0.492690410447918
0,2,1,1,0.4926900333277613
1,2,1,0,0.4926898638596029
1,2,0,0,0.49268977106580614
1,2,1,0,0.4926887379328043
1,2,1,0,0.49268860944711457
1,1,1,1,0.49268650860362717
1,2,1,1,0.4919585721185803
1,2,1,1,0.4919578887082696
1,1,1,0,0.49123023408640226
1,1,1,0,0.4912299841845212
1,1,1,1,0.49122983978759255
1,1,0,1,0.4912298382539008
1,2,0,1,0.4912298189873492
0,1,0,1,0.49122981416981987
0,1,1,0,0.49122979777817455
1,1,1,0,0.4912295840657809
1,1,1,0,0.4912293747160355
1,1,0,0,0.49122926729031496
1,1,1,0,0.4912292081544259
1,1,1,0,0.4912291161563057
1,1,1,1,0.4912288870416285
0,2,1,0,0.49122861763203995
0,2,0,0,0.49122854878688244
1,1,1,1,0.49122848334113606
1,1,0,0,0.4912283950238594
1,2,0,1,0.49122834046575425
0,1,1,1,0.49122830818894603
1,1,1,1,0.4912282114874339
1,1,1,1,0.49122818905141297
1,1,1,0,0.49122816971498945
1,1,1,0,0.49122813695007744
1,1,0,0,0.49122813505105156
0,2,0,0,0.49122810646334886
1,1,1,1,0.4912280996604144
0,1,1,1,0.49122804767907285
0,1,0,1,0.4912278418433381
1,1,1,0,0.4912278187686915
1,1,0,0,0.4912277834886227
1,1,1,1,0.49122771566174805
0,1,0,0,0.49122767203926954
1,1,1,0,0.49122765158152465
1,1,1,0,0.4912275831215269
1,2,0,1,0.49122757239620624
1,1,0,1,0.49122747526643235
0,1,1,0,0.4912274107730917
1,1,0,0,0.4912272511950793
0,1,0,0,0.4912272420351747
1,1,0,0,0.4912269543473712
1,1,0,1,0.4912269352700111
0,1,1,0,0.4912269237485825
1,1,1,1,0.49122662495109365
0,1,0,1,0.49122656489378064
1,1,0,1,0.49122653729149757
1,2,1,1,0.49122649025371845
1,1,1,0,0.491226128990835
1,1,1,1,0.49122602399088644
1,1,0,1,0.49122599454097143
1,1,1,1,0.4912255182006979
1,2,1,0,0.48903811442964873
0,2,1,1,0.48903617468123234
1,2,1,0,0.4890358939676834
1,2,0,1,0.4875748142980867
1,2,1,1,0.487574469803557
1,0,1,1,0.48757435451869413
1,2,0,1,0.4875743016039421
1,2,1,1,0.48757354564733624
1,2,0,1,0.48757272479639024
1,2,1,1,0.4875725030418757
1,2,1,0,0.4875716922548412
1,2,1,0,0.48611262820603407
1,2,0,0,0.4861125364331907
1,1,1,1,0.4861125335631636
1,2,0,1,0.48611201774240714
0,2,1,1,0.4861118078041325
1,1,0,1,0.48611176107016757
0,2,1,0,0.486111429607997
0,2,1,1,0.4861111808349766
1,0,1,1,0.48611115857066245
1,2,1,0,0.4861108939085439
1,2,1,1,0.4861106740312839
1,2,0,0,0.486110553580852
1,2,1,1,0.48611029638419895
1,0,1,0,0.48611002549071297
1,0,1,0,0.4853827773213112
1,0,1,1,0.48537864650982504
1,1,0,1,0.4846521644070458
1,1,1,0,0.4846514436346916
1,2,1,0,0.48465072282256655
1,2,1,0,0.4846504759858835
1,1,0,0,0.4846500001527656
1,1,1,1,0.4846499051736583
1,1,1,1,0.4846498093279944
1,1,0,1,0.48464975050753334
1,1,0,1,0.48464946313815405
1,2,1,0,0.4846493356219379
1,2,0,0,0.484649261549703
1,1,1,1,0.48464924316275354
1,1,1,0,0.48464922445553166
1,1,1,1,0.48464916957545484
1,1,1,1,0.4846489253506505
0,1,1,1,0.48464886584697653
1,1,1,1,0.48464882782934654
1,2,1,1,0.48464880296133056
0,2,1,1,0.48464880071632344
1,1,1,1,0.4846486680054034
1,1,1,1,0.4846484572148269
1,1,1,1,0.4846484296152616
1,1,1,1,0.4846483956284832
1,2,1,0,0.48464839205684995
0,1,0,0,0.4846482902839728
0,1,1,0,0.4846481437554344
1,1,1,1,0.48464811643579386
0,1,0,0,0.4846481138000926
1,1,1,1,0.48464806845693137
1,1,1,0,0.48464792186119654
1,1,1,1,0.484647610405607
1,1,0,1,0.4846475433595851
1,1,1,1,0.4846469063458988
1,0,1,1,0.48245673215920326
1,2,0,0,0.4824562838941816
1,0,0,0,0.4809949799948231
0,2,1,0,0.4809928991634988
1,2,1,1,0.4809926785611124
1,2,1,0,0.47953292325195196
0,1,1,0,0.4795324098311912
1,1,1,1,0.47953225131353927
0,1,0,1,0.4795321561644051
1,2,1,1,0.47953140751038054
1,2,1,0,0.47880021327748734
1,0,0,0,0.4780720130860672
1,2,0,0,0.4780715863031638
1,2,0,0,0.47807116413372863
0,2,0,1,0.478071133883841
1,2,1,0,0.47807064882165484
0,2,0,1,0.47807032622366535
1,1,0,0,0.47807007928031897
1,1,1,1,0.47807004966740757
1,2,1,0,0.4780698418864583
1,2,0,0,0.4780695637365872
1,1,1,0,0.47806950711141233
1,2,1,1,0.47806918459943776
1,1,1,1,0.478069128320199
0,2,0,1,0.4780691043738405
1,2,0,1,0.47806907583542496
1,0,1,1,0.4773391526379451
1,0,1,1,0.47733915096234236
0,0,1,1,0.4773381070200796
1,2,1,0,0.47587685718643136
0,2,0,1,0.4758767805910997
1,2,1,1,0.4744165457511348
1,2,1,1,0.4744160956338434
1,2,1,1,0.47441593327998854
1,2,0,0,0.4744157869920725
1,2,1,1,0.4744148360442087
1,0,1,0,0.47441352044514196
1,2,1,1,0.47295394073926833
1,2,1,0,0.4729530615126883
1,2,1,1,0.47149255491101266
1,1,1,1,0.4714920879261549
1,2,0,0,0.4714920728232692
1,1,0,1,0.4714919706144032
1,1,1,1,0.47149188441482087
1,1,0,1,0.4714917361037294
1,2,0,0,0.4714915644658461
1,1,1,1,0.47149130563577524
1,1,1,1,0.4714910365084968
1,1,0,1,0.4714904227028205
1,1,0,1,0.47149041331815594
1,2,1,1,0.4714903834059033
1,2,1,1,0.47076057895677204
1,2,1,1,0.4692969683194922
1,2,1,1,0.4678364069071433
0,2,0,1,0.4663761099880306
1,2,1,1,0.4663758035247041
1,0,1,1,0.466375272762979
1,0,1,0,0.46637511731515374
1,0,1,0,0.46637452887780584
1,2,1,1,0.4663742584451354
1,2,1,1,0.46637398381623696
1,2,1,0,0.4663738726489214
0,2,1,1,0.4663729179236563
1,2,1,0,0.466372819899859
1,2,1,1,0.4663715358143538
1,2,1,0,0.4649138004568391
1,2,1,0,0.46491368904413444
1,1,0,1,0.46491331838840527
1,1,1,1,0.464913302632815
1,2,1,1,0.4649127344160872
0,2,1,0,0.4649125756518531
1,1,1,1,0.464912477058161
1,2,1,0,0.4649122776130781
1,1,1,1,0.4649120155233762
0,0,1,0,0.46491172671546716
1,2,1,1,0.464911562569573
1,2,1,0,0.46491138996725956
1,1,1,1,0.46491077307988105
1,0,1,1,0.4641833802419582
1,1,0,0,0.46345225850109245
0,1,0,0,0.46345186571558666
1,2,0,0,0.4634518411789484
0,2,0,0,0.4634517152070191
1,1,1,0,0.4634517062092505
1,1,0,1,0.46345155689718825
1,1,1,0,0.46345147921441027
1,1,1,1,0.46345127534807135
0,1,1,0,0.4634512325607827
1,1,1,0,0.4634512112627841
1,1,1,1,0.4634511958769957
1,1,1,1,0.46345103767486456
1,1,1,1,0.463450799556822
0,1,1,0,0.46345073440863555
1,1,0,1,0.46345069019589036
1,1,1,0,0.46345067924109085
0,1,1,0,0.46345061979848523
0,1,1,1,0.46345057412943264
1,1,1,0,0.463450539346235
1,1,1,1,0.4634504784743143
1,1,1,1,0.4634504571145337
0,1,1,0,0.46345045352051967
1,1,1,0,0.46345037645221066
1,1,1,1,0.4634503721654028
1,1,1,0,0.4634503398108588
0,1,1,0,0.4634502912128951
0,1,1,0,0.4634499619593581
0,1,0,1,0.4634498809022196
1,1,1,0,0.46344977540338095
1,1,0,1,0.4634497600629801
0,1,1,0,0.46344972391076045
1,1,1,1,0.46344964947603084
1,1,1,0,0.4634492598268563
1,1,1,0,0.463449205648841
1,1,1,1,0.4634490908862845
0,1,1,1,0.4634489156178185
1,1,1,0,0.46344884195898395
1,1,1,0,0.4634485834978031
1,1,0,0,0.46344807581053016
1,2,1,0,0.46272003654814375
1,2,1,1,0.4627194007240861
1,2,1,1,0.4627179568788871
1,2,1,1,0.4612550942523003
0,0,0,1,0.4605261365532698
0,2,1,1,0.45979571997486124
1,2,0,1,0.45979547818165883
1,2,1,1,0.45979513592823595
0,2,0,1,0.45979480378056026
1,0,1,1,0.45979473247844066
1,2,1,1,0.4597947096369089
1,0,0,1,0.45979465034608713
1,2,1,1,0.4597937327237648
1,0,0,1,0.4590654266676635
1,2,1,1,0.45833475286414294
1,1,1,1,0.458334478415352
1,2,0,1,0.458334439494575
1,2,1,0,0.45833422981479194
1,2,0,1,0.45833421440581057
1,2,1,0,0.4583341470571893
1,2,1,1,0.45833348230004284
1,2,1,1,0.45833286130070267
1,2,1,0,0.45833250636816986
1,1,0,1,0.45687336857993505
1,1,1,1,0.45687306342454165
1,1,1,1,0.45687285664890054
1,1,1,0,0.4568727156937323
1,1,1,0,0.45687245857409947
1,1,1,1,0.4568724238370232
0,1,0,0,0.45687238206282293
1,1,1,1,0.45687224474385785
1,1,1,0,0.4568720126738414
1,1,1,0,0.45687186638441535
0,2,1,0,0.45687172987987096
1,1,0,1,0.4568712397834244
1,1,1,1,0.4568711306837845
1,1,1,1,0.4568711073761009
0,2,1,0,0.45687106998478627
1,2,0,1,0.45687105731101385
1,1,0,0,0.4568709668135988
1,1,1,1,0.45687081117112754
1,2,0,0,0.45687066428284734
1,1,1,0,0.45687059883041775
1,1,1,0,0.4568705019272777
1,1,1,1,0.4568701794066061
1,1,1,1,0.4568699902525216
0,1,1,0,0.4568698443881013
1,1,1,0,0.45686965619656644
1,0,1,1,0.45467964227363333
1,2,1,1,0.4546792224824372
0,2,1,1,0.45467797588061154
1,2,1,1,0.4532173090897522
1,2,1,0,0.45321714988163525
1,2,0,1,0.45321651323806783
1,2,1,1,0.45321636774960056
1,0,0,1,0.45321634716133297
1,2,1,1,0.4532161002873404
1,2,1,1,0.4532157463427537
1,2,0,1,0.4532146655972925
1,2,1,0,0.4524843684030535
1,1,1,1,0.4517564595977038
1,2,1,1,0.45175530485021753
1,1,1,1,0.4517551537020559
1,2,1,1,0.45175461784583765
1,1,1,0,0.45175438701395987
1,2,1,1,0.4517541434262737
1,2,1,0,0.45175406747576036
1,2,1,1,0.45175379332554555
1,1,1,0,0.4517537663136829
1,2,0,1,0.4517533207520841
1,2,1,0,0.451751526945303
1,2,0,1,0.4502947555229273
1,2,1,1,0.4502936373095521
1,2,1,1,0.45029357915608564
1,1,1,0,0.4502935655093465
1,2,1,0,0.4502934865304889
1,0,1,0,0.45029334341162924
1,1,1,1,0.45029313519322134
1,1,0,1,0.45029296102493954
0,1,0,1,0.45029292074320504
1,2,0,1,0.4502928998696185
0,1,1,0,0.4502925682311232
1,2,1,0,0.4502923208334643
1,1,1,1,0.4502922185615763
1,2,1,1,0.4502920700200487
1,2,1,0,0.45029202606704055
1,1,1,0,0.45029184001636036
1,2,1,0,0.45029181390353956
1,1,1,1,0.4502916324336607
1,2,1,0,0.45029140111375837
1,2,1,1,0.4502913794850965
1,1,1,0,0.4502909489547328
1,2,0,1,0.4502909116870425
1,1,0,0,0.45029086454099904
1,0,1,0,0.44956205732204324
1,2,1,0,0.4480991116990618
1,0,1,0,0.44809892566126414
1,0,1,1,0.44809892512966437
0,2,1,1,0.44809835842069984
1,2,0,1,0.44663829613914663
1,2,1,1,0.4466375621013006
1,2,1,1,0.44663734351034207
1,2,1,1,0.446636702195643
1,2,1,0,0.4451751885451386
1,1,1,0,0.44371505532091493
1,2,1,0,0.44371419318128874
1,1,1,1,0.4437141045279935
1,1,0,1,0.44371392066522003
1,1,1,1,0.4437139112195016
1,2,1,1,0.4437136183373791
1,1,1,0,0.4437129052041553
1,1,1,1,0.44371228348649755
1,2,1,0,0.44298419947863577
0,2,1,1,0.4429828511861514
1,0,1,0,0.4429827959463878
1,2,1,1,0.44225247477302637
1,2,1,1,0.44005884558883407
1,2,1,0,0.4400577268419089
1,2,1,0,0.43859816001263624
1,2,1,1,0.4385971124068649
